6.601562500000000000e-01
7.255859375000000000e-01
7.421875000000000000e-01
7.890625000000000000e-01
8.007812500000000000e-01
8.007812500000000000e-01
8.281250000000000000e-01
8.281250000000000000e-01
8.427734375000000000e-01
8.486328125000000000e-01
8.564453125000000000e-01
8.457031250000000000e-01
8.662109375000000000e-01
8.525390625000000000e-01
8.701171875000000000e-01
8.750000000000000000e-01
8.681640625000000000e-01
8.759765625000000000e-01
8.837890625000000000e-01
8.769531250000000000e-01
8.847656250000000000e-01
8.867187500000000000e-01
8.876953125000000000e-01
8.964843750000000000e-01
8.876953125000000000e-01
8.837890625000000000e-01
8.769531250000000000e-01
8.964843750000000000e-01
8.808593750000000000e-01
9.042968750000000000e-01
8.828125000000000000e-01
8.984375000000000000e-01
8.759765625000000000e-01
9.033203125000000000e-01
9.072265625000000000e-01
8.994140625000000000e-01
9.052734375000000000e-01
9.169921875000000000e-01
9.140625000000000000e-01
9.033203125000000000e-01
9.023437500000000000e-01
9.062500000000000000e-01
8.964843750000000000e-01
9.238281250000000000e-01
9.130859375000000000e-01
9.130859375000000000e-01
9.072265625000000000e-01
9.082031250000000000e-01
